Nifuradene,C8H8N4O4,3.93E-04,224.18
CL 11366,C8H8N4O4S3,1.41E-03,320.37
Benzolamide,C8H8N4O4S3,1.20E-03,320.37
"2,4,6-Trinitroethylaniline",C8H8N4O6,3.90E-04,256.18
Acetophenone,C8H8O,4.47E-02,120.15
Styrene oxide,C8H8O,2.32E-02,120.15
"2,2,3-Trimethyl-3-pentanol",C8H8O,4.12E+00,120.15
4-Methylbenzaldehyde,C8H8O,1.89E-02,120.15
2?-Hydroxyacetophenone,C8H8O2,5.00E-02,136.15
4-Hydroxyacetophenone,C8H8O2,7.27E-02,136.15
p-Anisaldehyde,C8H8O2,3.90E-02,136.15
m-Toluic acid,C8H8O2,7.20E-03,136.15
p-Toluic acid,C8H8O2,2.94E-03,136.15
o-Toluic acid,C8H8O2,8.70E-03,136.15
Phenylacetic acid,C8H8O2,1.30E-01,136.15
Methyl benzoate,C8H8O2,2.93E-02,136.15
Phenylmercuric acetate,C8H8O2Hg,1.39E-02,336.74
Methyl salicylate,C8H8O3,4.00E-03,152.15
Vanillin,C8H8O3,4.80E-02,152.15
Methylparaben,C8H8O3,1.44E-02,152.15
d-Mandelic acid,C8H8O3,1.18E+00,152.15
m-Cresotic acid,C8H8O3,6.64E-02,152.15
o-Anisic acid,C8H8O3,2.76E-02,152.15
Mandelic acid,C8H8O3,1.19E+00,152.15
3-Hydroxy-p-toluic acid,C8H8O3,2.86E-01,152.15
3-Methoxybenzoic acid,C8H8O3,1.28E-02,152.15
dl-Mandelic acid,C8H8O3,1.13E+00,152.15
4-Hydroxy-m-toluic acid,C8H8O3,7.62E-02,152.15
Phenoxyacetic acid,C8H8O3,1.10E-04,152.15
p-Methoxybenzoic acid,C8H8O3,1.68E-03,152.15
p-Cresotic acid,C8H8O3,1.44E-01,152.15
Vanillic acid,C8H8O4,8.92E-03,168.15
Homogentisic acid,C8H8O4,2.73E+00,168.15
Methyl gallate,C8H8O5,5.70E-02,184.15
Chlorthion,C8H9ClNO5PS,1.34E-04,297.66
Dicapthon,C8H9ClNO5PS,4.94E-05,297.66
"2,5-Dimethyl-4-chloro-phenol",C8H9ClO,5.70E-02,156.61
"2,6-Dimethyl-4-chloro-phenol",C8H9ClO,3.30E-03,156.61
Chloroxylenol,C8H9ClO,2.20E-02,156.61
"2,4(1H,3H)-Pyrimidinedione, 5-fluoro-3-(1-oxobutyl)-",C8H9FN2O3,5.30E-02,200.17
Ftorafur,C8H9FN2O3,1.40E-01,200.17
1-Propionyloxymethyl-5-fluorouracil,C8H9FN2O4,1.55E-01,216.17
1-Isopropyloxyarbonyl-5-fluorouracil,C8H9FN2O4,2.17E-02,216.17
Indoline,C8H9N,9.06E-02,119.17
p-Aminoacetophenone,C8H9NO,2.48E-02,135.17
Acetanilide,C8H9NO,4.45E-02,135.17
m-Aminoacetophenone,C8H9NO,5.22E-02,135.17
Acetaminophen,C8H9NO2,1.02E-01,151.17
Benzyl carbamate,C8H9NO2,4.50E-01,151.17
dl-2-Phenylglycine,C8H9NO2,7.61E-01,151.17
N-Methylanthranilic acid,C8H9NO2,1.32E-03,151.17
d-Phenylglycine,C8H9NO2,3.03E-02,151.17
Methyl-p-aminobenzoate,C8H9NO2,9.54E-03,151.17
"4-Thiazolidinecarboxylic acid, 2-(2-thienyl)-",C8H9NO2S2,4.90E-03,215.29
d-(p-hydroxy)phenylglycine,C8H9NO3,1.16E-01,167.17
p-Acetylbenzenesulfonamide,C8H9NO3S,2.30E-03,199.23
Biliverdic acid,C8H9NO4,2.13E-01,183.17
Orotic acid allylamide,C8H9N3O3,3.71E-01,195.18
7-Dimethylaminopteridine,C8H9N5,8.15E-01,175.19
2-Dimethylaminopteridine,C8H9N5,1.63E+00,175.19
4-Dimethylaminopteridine,C8H9N5,9.36E-02,175.19
Dioxabenzofos,C8H9O3PS,2.68E-04,216.2
Ethylbenzene,C8H10,1.88E-03,106.17
m-Xylene,C8H10,1.85E-03,106.17
o-Xylene,C8H10,1.65E-03,106.17
p-Xylene,C8H10,1.87E-03,106.17
Xylene,C8H10,1.00E-03,106.17
Methyl parathion,C8H10NO5PS,2.09E-04,263.21
p-Phenylenediaminemono-N-acetate,C8H10N2O,4.13E-01,150.18
m-Aminoacetanilide,C8H10N2O,5.53E-01,150.18
o-Aminoacetanilide,C8H10N2O,7.16E-01,150.18
1-(2-Tolyl)urea,C8H10N2O,1.67E-02,150.18
1-Methyl-3-phenylurea,C8H10N2O,4.93E+00,150.18
1-(4-Tolyl)urea,C8H10N2O,2.04E-02,150.18
p-Aminoacetanilide,C8H10N2O,1.06E-01,150.18
Methylbenzylnitrosamine,C8H10N2O,3.00E-02,150.18
Benzylurea,C8H10N2O,1.13E-01,150.18
5-Methyl-5-allylbarbituric acid,C8H10N2O3,6.92E-02,182.18
"5,5-Tetramethylenebarbituric acid",C8H10N2O3,4.48E-03,182.18
N1-Acetylsulfanilamide,C8H10N2O3S,3.87E-02,214.24
N4-Acetylsulfanilamide,C8H10N2O3S,2.47E-02,214.24
Tosylurea,C8H10N2O3S,3.63E-03,214.24
Asulam,C8H10N2O4S,2.19E-02,230.24
Caffeine,C8H10N4O2,4.93E+00,194.19
Caffeine (monohydrate),C8H10N4O2.H2O,1.01E-01,212.21
"1,3,7-Trimethyluric acid",C8H10N4O3,1.14E-04,210.19
4-Ethylphenol,C8H10O,2.33E-02,122.17
"2,3-Xylenol",C8H10O,3.74E-02,122.17
Phenylethylalcohol,C8H10O,1.72E-01,122.17
Phloral,C8H10O,4.07E-02,122.17
"2,6-Xylenol",C8H10O,4.95E-02,122.17
"2,4-Xylenol",C8H10O,5.10E-02,122.17
?-Methyl-benzenemethanol,C8H10O,6.86E+00,122.17
Phenetole,C8H10O,4.50E-03,122.17
"2,5-Xylenol",C8H10O,2.90E-02,122.17
4-Methylbenzyl alcohol,C8H10O,6.90E-02,122.17
"3,4-Xylenol",C8H10O,3.90E-02,122.17
"3,5-Xylenol",C8H10O,4.00E-02,122.17
o-Ethoxyphenol,C8H10O2,6.09E-02,138.17
Veratrole,C8H10O2,4.84E-02,138.17
"1,3-Dimethoxybenzene",C8H10O2,8.80E-03,138.17
2-Phenoxyethanol,C8H10O2,1.88E-01,138.17
3-Ethoxyphenol,C8H10O2,1.00E-01,138.17
p-Ethoxyphenol,C8H10O2,5.10E-02,138.17
p-Dimethoxybenzene,C8H10O2,5.53E-05,138.17
"1,3-Dimethyl ether pyrogallol",C8H10O3,1.12E-01,154.17
Benzene sulfonic acid ethyl ester,C8H10O3S,7.39E-03,186.23
"Cyclohexene-1,4-dicarboxylic acid",C8H10O4,1.18E-03,170.17
"2-Cyclohexene-1,2-dicarboxylic acid",C8H10O4,5.11E-02,170.17
Endothall,C8H10O5,5.37E-01,186.17
"meso-1,2,3,4-Butanetetracarboxylic acid",C8H10O8,6.61E-01,234.16
Isocil,C8H11BrN2O2,8.70E-03,247.1
"N,N-Diallyldichloroacetamide",C8H11Cl2NO,2.40E-02,208.09
Chloralose,C8H11Cl3O6,1.43E-02,309.53
Xylidine,C8H11N,9.12E-03,121.18
Tyramine,C8H11NO,7.57E-02,137.18
Phenylethanolamine,C8H11NO,3.19E-01,137.18
Parathion-amino,C8H11N2O5PS,1.42E-03,278.23
Lamivudine,C8H11N3O3S,3.05E-01,229.26
Acyclovir,C8H11N5O3,8.07E-03,225.21
4-Vinylcyclohexene,C8H12,4.62E-04,108.18
Allidochlor,C8H12ClNO,1.11E-01,173.64
N1-Dimethylsulfanilamide,C8H12N2O2S,3.13E-03,200.26
"5,5-Diethyl-2-thiobarbituric acid",C8H12N2O2S,6.81E-03,200.26
Barbital,C8H12N2O3,3.96E-02,184.2
"1-Epoxyethyl-3,4-epoxycyclohexane",C8H12O2,1.10E+00,140.18
"trans-Cyclohexane-1,2-dicarboxylic acid",C8H12O4,1.16E-02,172.18
"cis-Cyclohexane-1,2-dicarboxylic acid",C8H12O4,>1.16E-02,172.18
"trans-Cyclohexane-1,4-dicarboxylic acid",C8H12O4,4.65E-03,172.18
?-Bromethylpropylaceturea,C8H13BrN2O2,1.65E-03,249.11
Diaalylacetamide,C8H13NO,1.26E-01,139.2
Thionazin,C8H13N2O3PS,4.59E-03,248.24
1-Octyne,C8H14,2.18E-04,110.2
"2,2-Dimethyl-3-hexyne",C8H14,7.20E-04,110.2
"Carbamic acid, diethyldithio-2chloroallyl ester",C8H14ClNS2,4.11E-04,223.79
Atrazine,C8H14ClN5,1.39E-04,215.69
"cis-N,N,N?,N?-Tetramethylfumaramide",C8H14N2O2,1.73E+00,170.21
Metribuzin,C8H14N4OS,5.69E-03,214.29
Bicyclo[2.2.1]heptylcarbinol,C8H14O,7.92E-03,126.2
"2,4-Octadione
Valerylacetone",C8H14O2,2.76E-02,142.2
Cyclohexanol acetate,C8H14O2,2.03E-02,142.2
"6-Methyl-2,4-heptadione",C8H14O2,2.49E-02,142.2
"3-Propyl-2,4-pentadione",C8H14O2,1.33E-01,142.2
"5,5-Dimethyl-2,4-hexadione",C8H14O2,2.34E-02,142.2
Propyl dixanthogen,C8H14O2S4,1.50E-06,270.46
Suberic acid,C8H14O4,1.39E-02,174.2
Diethyl succinate,C8H14O4,1.09E-02,174.2
Butylene glycol diacetate,C8H14O4,2.01E-01,174.2
Tetramethyl succinic acid,C8H14O4,2.76E-02,174.2
Isoamylmalonic acid,C8H14O4,3.49E+00,174.2
Propyl ?-acetoxypropionate,C8H14O4,5.68E-02,174.2
Ethylene glycol dipropionate,C8H14O4,9.48E-02,174.2
"Propanoic acid, 2-[(propoxycarbonyl)oxy]-, methyl ester",C8H14O5,2.72E-02,190.2
Hydroxyatrazine,C8H15ClN5O,2.40E-04,232.69
Pelletierine,C8H15NO,3.37E-01,141.21
Propylallylacetamide,C8H15NO,6.73E-02,141.21
"4-Thiazolidinecarboxylic acid, 2-butyl-",C8H15NO2S,5.70E-02,189.28
"4-Thiazolidinecarboxylic acid, 2-(2-methylpropyl)-",C8H15NO2S,4.90E-02,189.28
Isocarbamid,C8H15N3O2,7.02E-03,185.23
Streptozotocin,C8H15N3O7,1.91E-02,265.22
Simetone,C8H15N5O,1.62E-02,197.24
2-Methoxy-4-methylamino-6-isopropylamino-s-triazine,C8H15N5O,1.77E-02,197.24
Desmetryne,C8H15N5S,2.72E-03,213.31
Simetryne,C8H15N5S,2.11E-03,213.31
Famotidine,C8H15N7O2S3,3.26E-06,337.45
Cyclooctane,C8H16,7.04E-05,112.22
Caprylene,C8H16,2.41E-05,112.22
"1,4-Dimethylcyclohexane",C8H16,3.42E-05,112.22
"cis-1,2-Dimethylcyclohexane",C8H16,5.35E-05,112.22
n-Propylcyclopentane,C8H16,1.82E-05,112.22
"trans-1,2-Dimethylcyclohexane",C8H16,4.63E-05,112.22
"trans-1,4-Dimethylcyclohexane",C8H16,3.42E-05,112.22
"1,2-Dimethylcyclohexane (cis + trans)",C8H16,6.06E-05,112.22
"1,1,3-Trimethylcyclopentane",C8H16,3.32E-05,112.22
Ethyl cyclohexane,C8H16,5.61E-05,112.22
"1,8-Dibromooctane",C8H16Br2,1.07E-05,272.03
"1,8-Dichlorooctane",C8H16Cl2,3.21E-05,183.12
"N,N,N?,N?-Tetramethylsuccinamide",C8H16N2O2,3.19E+00,172.23
dl-Homocystine,C8H16N2O4S2,7.45E-04,268.36
Pentamethylmelamine,C8H16N6,1.01E-02,196.26
"N2-Hydroxy-N2,N4,N4,N6,N6-pentamethylmelamine",C8H16N6O,4.26E-03,212.26
Cyclooctanol,C8H16O,5.13E-02,128.22
1-Octen-3-ol,C8H16O,1.56E-02,128.22
Hexyl methyl ketone,C8H16O,1.01E-02,128.22
Caprylic aldehyde,C8H16O,1.89E-03,128.22
Ethyl hexanoate,C8H16O2,4.51E-03,144.22
Valproic acid,C8H16O2,9.01E-03,144.22
2-Ethylhexoic acid,C8H16O2,1.04E-02,144.22
"3-Hydroxy-2,2,5,5-tetramethyltetrahydrofuran",C8H16O2,6.30E-01,144.22
n-Butyl n-butyrate,C8H16O2,3.47E-03,144.22
Pentyl propionate,C8H16O2,4.90E-03,144.22
"3-Hydroxy-2,2-diethyltetrahydrofuran",C8H16O2,1.36E-01,144.22
sec-Hexyl acetate,C8H16O2,5.54E-03,144.22
Isobutyl isobutyrate,C8H16O2,3.95E-03,144.22
"3-Hydroxy-2-ethyl-5,5-dimethyltetrahydrofuran",C8H16O2,3.30E-01,144.22
"3-Hydroxy-5-ethyl-2,5-dimethyltetrahydrofuran",C8H16O2,3.47E+00,144.22
3-Hydroxy-5-methyl-5-propyltetrahydrofuran,C8H16O2,1.36E-01,144.22
Hexyl acetate,C8H16O2,3.54E-03,144.22
Caprylic acid,C8H16O2,5.48E-03,144.22
n-Butyl ?-methoxypropionate,C8H16O3,6.12E-02,160.21
Amyl lactate,C8H16O3,6.24E-02,160.21
Methyl ?-n-butoxypropionate,C8H16O3,5.08E-02,160.21
n-Propyl ?-ethoxypropionate,C8H16O3,9.47E-02,160.21
Butylcellosolve acetate,C8H16O3,5.57E-02,160.21
"2,2,5,5-Tetramethyltetrahydrofuran-3,4-diol",C8H16O3,5.67E-01,160.21
"1,2-Oxathiolane, 5-pentyl-, 2,2-dioxide",C8H16O3S,1.30E-03,192.28
Metaldehyde,C8H16O4,1.14E-03,176.21
1-Chlorooctane,C8H17Cl,2.47E+01,148.68
d-Coniine,C8H17N,7.78E-02,127.23
Ethylbutylacetamide,C8H17NO,3.07E-02,143.23
Ethylisobutylacetamide,C8H17NO,3.00E-02,143.23
Caprylylamide,C8H17NO,3.29E-02,143.23
Propylisopropylacetamide,C8H17NO,2.44E-02,143.23
2-Isopropyl-3-methyl-butyramide,C8H17NO,3.00E-02,143.23
Dimethylbutylacetamide,C8H17NO,2.37E-02,143.23
Valnoctamide,C8H17NO,6.07E-02,143.23
Methylpentylacetamide,C8H17NO,4.96E-02,143.23
n-Heptyl carbamate,C8H17NO2,2.40E-03,159.23
N-Isoamylurethane,C8H17NO3,2.33E-02,175.23
"2,3,4-Trimethylpentane",C8H18,1.19E-05,114.23
3-Methylheptane,C8H18,6.93E-06,114.23
Isooctane,C8H18,2.14E-05,114.23
"3,4-Dimethylhexane",C8H18,7.00E-06,114.23
3-Ethylhexane,C8H18,3.08E-06,114.23
"2,4-Dimethylhexane",C8H18,1.13E-05,114.23
"2,3-Dimethylhexane",C8H18,1.75E-06,114.23
2-Methylheptane,C8H18,3.33E-05,114.23
Vamidothion,C8H18NO4PS2,1.39E+01,287.34
Di-n-butylnitrosamine,C8H18N2O,8.00E-03,158.25
2-Octanol,C8H18O,3.06E-02,130.23
bis(2-Methyl propyl) ether,C8H18O,1.06E+00,130.23
dl-2-Octanol,C8H18O,9.21E-03,130.23
2-Ethyl-1-hexanol,C8H18O,9.98E-04,130.23
1-Octanol,C8H18O,3.82E-02,130.23
n-Butyl ether,C8H18O,2.70E-03,130.23
Ethohexadio,C8H18O2,2.76E-01,146.23
Trional,C8H18O4S2,2.04E-02,242.36
Octylamine,C8H19N,1.55E-03,129.25
n-Dibutylamine,C8H19N,2.50E-02,129.25
Ethoprop,C8H19O2PS2,3.10E-03,242.34
Disulfoton,C8H19O2PS3,5.94E-05,274.41
Dibutyl hydrogen phosphonate,C8H19O3P,3.76E-02,194.21
Demetonthione,C8H19O3PS2,2.32E-04,258.34
Demetonthiol,C8H19O3PS2,7.74E-03,258.34
Diethyl butyl phosphate,C8H19O4P,7.14E-02,210.21
Diethyl isobutyl phosphate,C8H19O4P,6.66E-02,210.21
Disulfoton sulfone,C8H19O4PS3,2.72E-03,306.4
Tetraethylsilicane,C8H20Si,2.25E-06,144.33
Tetraethyltin,C8H20Sn,1.14E-06,234.94
Sulfotepp,C8H20O5P2S2,9.31E-05,322.32
Tetraethylenepentamine,C8H23N5,4.58E+00,189.31
Chlorothalonil,C8Cl4N2,2.26E-06,265.91
Folpet,C9H4Cl3NO2S,3.37E-06,296.56
Anilazine,C9H5Cl3N4,3.63E-05,275.53
Benazolin,C9H6ClNO3S,2.46E-03,243.67
Methazole,C9H6Cl2N2O3,5.75E-06,261.07
Endosulfan,C9H6Cl6O3S,7.99E-07,406.93
?-Endosulfan,C9H6Cl6O3S,1.30E-06,406.93
?-Endosulfan,C9H6Cl6O3S,6.88E-07,406.93
"2,4,6-Triiodo-3-acetaminobenzoic acid",C9H6I3NO3,2.30E-03,556.87
4-Cyanobenzyl isothiocyanate,C9H6N2S,3.20E-04,174.23
Coumarin,C9H6O2,1.71E-02,146.15
7-Hydroxycoumarin,C9H6O3,1.92E-03,162.15
Phthalonic acid,C9H6O5,2.76E+00,194.15
Trimesic acid,C9H6O6,1.25E-01,210.14
"1,2,3-Benzenetricarboxylic acid",C9H6O6,1.46E-01,210.14
Hydrastic acid,C9H6O6,2.86E-02,210.14
Trichloroethyl salicylate,C9H7Cl3O3,4.08E-03,269.51
Silvex,C9H7Cl3O3,6.68E-04,269.51
Quinoline,C9H7N,4.91E-02,129.16
4-Hydroxyquinoline,C9H7NO,3.31E-02,145.16
5-Hydroxyquinoline,C9H7NO,2.87E-03,145.16
6-Hydroxyquinoline,C9H7NO,6.88E-03,145.16
7-Hydroxyquinoline,C9H7NO,3.13E-03,145.16
8-Hydroxyquinoline,C9H7NO,4.47E-03,145.16
Carbostyril,C9H7NO,7.24E-03,145.16
3-Hydroxyquinoline,C9H7NO,4.05E-03,145.16
m-Acetylphenyl isothiocyanate,C9H7NOS,4.70E-05,177.23
p-Acetylphenyl isothiocyanate,C9H7NOS,9.50E-05,177.23
Phenacyl thiocyanate,C9H7NOS,1.97E-03,177.23
m-Acetoxyphenyl isothiocyanate,C9H7NO2S,7.70E-04,193.23
2-(Oxalylamino)benzoic acid,C9H7NO5,5.26E-03,209.16
Tricyclazole,C9H7N3S,8.46E-03,189.24
Azathioprine,C9H7N7O2S,4.47E-04,277.27
Dichlorprop,C9H8Cl2O3,1.49E-03,235.07
"Methyl (2,4-Dichlorophenoxy)acetate",C9H8Cl2O3,5.33E-04,235.07
Captan,C9H8Cl3NO2S,1.54E-05,300.59
m-Acetamidophenyl isothiocyanate,C9H8N2OS,2.95E-04,192.24
Nifurtoinol,C9H8N4O6,1.23E-03,268.19
(E)-Cinnamaldehyde,C9H8O,1.40E-02,132.16
Cinnamaldehyde,C9H8O,1.02E-02,132.16
trans-Cinnamic acid,C9H8O2,3.01E-03,148.16
Atropic acid,C9H8O2,8.77E-03,148.16
Cinnamic acid,C9H8O2,3.34E-03,148.16
cis-Cinnamic acid,C9H8O2,6.32E-02,148.16
2-Acetophenone carboxylic acid,C9H8O3,2.43E-02,164.16
Homophthalsaeure,C9H8O4,2.54E-02,180.16
Caffeic acid,C9H8O4,5.44E-03,180.16
4-Methylphthalic acid,C9H8O4,2.21E-02,180.16
Aspirin,C9H8O4,2.13E-02,180.16
dl-2-(2-Chlorophenoxy)propionic acid,C9H9ClO3,5.97E-03,200.62
dl-2-(4-Chlorophenoxy)propionic acid,C9H9ClO3,7.35E-03,200.62
(4-Chloro-2-methylphenoxy)acetic acid,C9H9ClO3,5.85E-03,200.62
Propanil,C9H9Cl2NO,2.29E-03,218.08
Dichlormate,C9H9Cl2NO2,7.26E-04,234.08
Rowmate,C9H9Cl2NO2,7.26E-04,234.08
"l-3,5-Diiodotyrosine",C9H9I2NO3,1.43E-03,432.99
"3,5-Diiodotyrosine",C9H9I2NO3,1.39E-03,432.99
Skatole,C9H9N,3.43E-03,131.18
m-Ethoxyphenyl isothiocyanate,C9H9NOS,3.80E-04,179.24
p-Ethoxyphenyl isothiocyanate,C9H9NOS,5.50E-05,179.24
p-Acetamidobenzaldehyde,C9H9NO2,1.99E-02,163.18
Hippursaeure,C9H9NO3,2.10E-02,179.18
"Acetamide, 2-(benzoyloxy)-",C9H9NO3,2.29E-02,179.18
Benzadox,C9H9NO4,8.07E-02,195.18
p-Methylbenzyl isothiocyanate,C9H9NS,1.60E-04,163.24
Benzthiazuron,C9H9N3OS,5.79E-05,207.26
Carbendazim,C9H9N3O2,3.03E-05,191.19
Sulfathiazole,C9H9N3O2S2,1.31E-03,255.32
"2,3-Dihydroindene",C9H10,9.23E-04,118.18
?-Methylstyrene,C9H10,9.77E-04,118.18
Chlorbromuron,C9H10BrClN2O2,1.70E-04,293.55
Diuron,C9H10Cl2N2O,1.80E-04,233.1
Linuron,C9H10Cl2N2O2,3.01E-04,249.1
"2,4-Dichloro-6-propyl-phenol",C9H10Cl2O,4.90E-04,205.09
Trichlormetafos-3,C9H10Cl3O3PS,1.19E-04,335.58
2-Oxo-5-indolinyl acetate,C9H10NO3,2.90E-02,180.18
Cyanophos,C9H10NO3PS,1.89E-04,243.22
Phenacemide,C9H10N2O2,1.02E-03,178.19
p-Nitroacetotoluide,C9H10N2O3,1.13E-02,194.19
p-Ureidophenyl acetate,C9H10N2O3,3.20E-03,194.19
o-Nitroacetotoluide,C9H10N2O3,1.13E-02,194.19
Ethoxzolamide,C9H10N2O3S2,4.00E-05,258.32
4-Dimethylaminophenyl isothiocyanate,C9H10N2S,7.50E-05,178.26
3-Dimethylaminophenyl isothiocyanate,C9H10N2S,4.20E-04,178.26
"2,6,7-Trimethylpteridine",C9H10N4,7.09E-02,174.21
Sulfamethizole,C9H10N4O2S2,1.96E-03,270.33
Propiophenone,C9H10O,1.48E-02,134.18
Hydrocinnamic acid,C9H10O2,3.93E-02,150.18
"2,5-Dimethylbenzoic acid",C9H10O2,1.20E-03,150.18
"2,4-Dimethylbenzoic acid",C9H10O2,1.07E-03,150.18
Benzyl acetate,C9H10O2,9.97E-03,150.18
"3,4-Dimethylbenzoic acid",C9H10O2,8.60E-04,150.18
Ethyl benzoate,C9H10O2,4.79E-03,150.18
4-Hydroxy-3-ethoxybenzaldehyde,C9H10O3,1.02E+00,166.18
Ethyl salicylate,C9H10O3,4.03E-02,166.18
Ethylparaben,C9H10O3,5.30E-03,166.18
Methyl-4-methoxybenzoate,C9H10O3,3.87E-03,166.18
dl-Tropic acid,C9H10O3,1.17E-01,166.18
"3,4-Methoxybenzoic acid",C9H10O4,2.75E-03,182.18
Metobromuron,C9H11BrN2O2,1.27E-03,259.11
Monuron,C9H11ClN2O,1.16E-03,198.65
Monolinuron,C9H11ClN2O2,3.42E-03,214.65
3-Methyl-5-ethyl-4-chloro-phenol,C9H11ClO,2.20E-03,170.64
Methylchlothiazide,C9H11Cl2N3O4S2,1.39E-04,360.24
Chlorpyrifos,C9H11Cl3NO3PS,3.20E-06,350.59
Chlorpyrifos oxon,C9H11Cl3NO4P,1.55E-03,334.53
"2,4(1H,3H)-Pyrimidinedione, 5-fluoro-3-(1-oxopentyl)-",C9H11FN2O3,5.00E-03,214.2
1-Butyryloxymethyl-5-fluorouracil,C9H11FN2O4,4.95E-02,230.2
1-Isobutyloxycarbonyl-5-fluorouracil,C9H11FN2O4,1.30E-02,230.2
1-Butyloxycarbonyl-5-fluorouracil,C9H11FN2O4,2.56E-02,230.2
2?-Deoxy-5-iodouridine,C9H11IN2O5,5.65E+03,354.1
"1,2,3,4-Tetrahydroquinoline",C9H11N,1.05E-02,133.19
N-Methylacetanilide,C9H11NO,1.67E-01,149.19
p-Aminopropiophenone,C9H11NO,2.36E-03,149.19
Propionanilide,C9H11NO,1.20E-02,149.19
"Methyl, [3-(acetylamino)phenyl]-",C9H11NO,2.95E-02,149.19
(S)-(–)-Phenylalanine,C9H11NO2,1.77E-01,165.19
4-(Dimethylamino)benzoic acid,C9H11NO2,4.00E-04,165.19
p-Methoxyacetanilide,C9H11NO2,1.35E-02,165.19
2-Methyl-4-acetaminophenol,C9H11NO2,2.54E-02,165.19
dl-Phenylalanine,C9H11NO2,8.48E-02,165.19
m-Tolyl methylcarbamate,C9H11NO2,1.57E-02,165.19
d-Phenylalanine,C9H11NO2,1.76E-01,165.19
Ethyl p-aminobenzoate,C9H11NO2,4.84E-03,165.19
l-Tyrosine,C9H11NO3,2.64E-03,181.19
d-Tyrosine,C9H11NO3,2.48E-03,181.19
dl-Tyrosine,C9H11NO3,1.94E-03,181.19
Dopa,C9H11NO4,2.52E-02,197.19
Levodopa,C9H11NO4,1.92E-02,197.19
Phenylmercury dimethyldithiocarbamate,C9H11NS2Hg,1.51E-05,397.91
Biacetyl mono(2-pyridyl)-hydrazone,C9H11N3O,5.64E-04,177.21
Sulfathiazoline,C9H11N3O2S2,5.79E-04,257.33
Orotic acid morpholine,C9H11N3O4,7.45E-01,225.21
2-Carboxyethylphenylphosphinic acid,C9H11O4P,9.69E-02,214.16
"1,2,3-Trimethylbenzene",C9H12,5.45E-04,120.2
1-Ethyl-2-methylbenzene,C9H12,6.21E-04,120.2
"1,8-Nonadiyne",C9H12,1.04E-03,120.2
Cumene,C9H12,4.02E-04,120.2
n-Propylbenzene,C9H12,1.00E-03,120.2
Pseudocumene,C9H12,4.74E-04,120.2
p-Ethyltoluene,C9H12,7.89E-04,120.2
Mesitylene,C9H12,4.01E-04,120.2
Moxonidine,C9H12ClN5O,3.31E-03,241.68
Carbophenothion-methyl,C9H12ClO2PS3,5.18E-06,314.81
Heptenophos,C9H12ClO4P,9.98E-03,250.62
"2,4-Dichloro-6-cyclohexylamino-1,3,5-triazine",C9H12Cl2N4,4.05E-04,247.13
1-Butylcarbamoyl-5-fluorouracil,C9H12FN3O3,3.58E-03,229.21
Fenitrothion,C9H12NO5PS,1.40E-04,277.24
O-Methyl O-ethyl O-4-nitrophenyl thiophosphate,C9H12NO5PS,1.44E-04,277.24
Fenuron,C9H12N2O,1.46E-02,164.21
Dulcin,C9H12N2O2,6.71E-03,180.21
"3-Thio-2,4-diazaspiro[5.5]undecane-1,3,5-trione",C9H12N2O2S,3.45E-04,212.27
5-Allyl-5-ethylbarbituric acid,C9H12N2O3,2.43E-02,196.21
"2,4-Diazaspiro[5.5]undecane-1,3,5-trione",C9H12N2O3,8.70E-04,196.21
Deoxyuridine,C9H12N2O5,2.05E+00,228.21
Uridine,C9H12N2O6,~3.20E+00,244.21
7-Ethyl theophylline,C9H12N4O2,1.76E-01,208.22
1-Ethyl theobromine,C9H12N4O2,1.91E-01,208.22
"1H-Pyrazolo[3,4-d]pyrimidine, 4-(1-ethoxyethoxy)-",C9H12N4O2,9.17E-03,208.22
8-Methyl caffeine,C9H12N4O2,1.05E-02,208.22
7-?-Hydroxyethyltheophylline,C9H12N4O3,1.44E-01,224.22
8-Methoxycaffeine,C9H12N4O3,1.14E-02,224.22
"1,3,7,9-Tetramethyluric acid",C9H12N4O3,1.47E-04,224.22
N4-Acetylsulfanilylguanidine,C9H12N4O3S,1.56E-03,256.28
"2,3,5-Trimethyl-phenol",C9H12O,5.60E-03,136.2
4-Propylphenol,C9H12O,1.05E-02,136.2
2-Propylphenol,C9H12O,1.22E-02,136.2
3-Methyl-5-ethyl-phenol,C9H12O,1.70E-02,136.2
3-Methyl-4-ethylphenol,C9H12O,7.34E-03,136.2
"2,4,6-Trimethylphenol",C9H12O,7.40E-03,136.2
o-Propoxyphenol,C9H12O2,1.55E-02,152.19
Cumene hydroperoxide,C9H12O2,9.14E-02,152.19
3-Propoxyphenol,C9H12O2,2.59E-02,152.19
1-O-Benzylethanediol,C9H12O2,2.62E-02,152.19
5-Bromo-3-tert-butyl-6-methyluracil,C9H13BrN2O2,1.57E-03,261.13
Bromacil,C9H13BrN2O2,3.12E-03,261.13
Terbacil,C9H13ClN2O2,3.28E-03,216.67
Cyanazine,C9H13ClN6,7.10E-04,240.7
"2,4,5-Trimethylaniline",C9H13N,8.88E-03,135.21
Adrenaline,C9H13NO3,9.83E-04,183.21
Orotic acid n-butylamide,C9H13N3O3,1.18E-01,211.22
Zalcitabine,C9H13N3O3,3.36E-01,211.22
Orotic acid diethylamine,C9H13N3O3,2.94E+00,211.22
